Timestamp,CO2 (ppm),PM2.5 (ppm),PM10 (ppm),TVOC (ppb),NO2 (ppm)
2025-09-28 13:30:10,955.4,6.7,12.9,88.3,0.020
2025-09-28 13:30:15,943.3,7.5,12.6,97.6,0.018
2025-09-28 13:30:20,935.0,5.6,11.7,98.7,0.024
2025-09-28 13:30:25,961.0,6.2,13.9,71.8,0.014
2025-09-28 13:30:30,962.9,6.1,13.0,100.2,0.015
2025-09-28 13:30:35,956.1,8.2,11.2,127.7,0.027
2025-09-28 13:30:40,949.7,7.8,18.9,127.0,0.018
2025-09-28 13:30:45,962.3,7.0,16.5,122.9,0.016
2025-09-28 13:30:50,951.2,10.2,15.1,128.9,0.025
2025-09-28 13:30:55,941.4,6.8,11.4,96.1,0.023
2025-09-28 13:31:00,952.3,6.7,15.5,123.6,0.026
2025-09-28 13:31:05,963.5,7.4,11.1,96.0,0.021
2025-09-28 13:31:10,943.3,6.5,11.1,91.3,0.026
2025-09-28 13:31:15,959.5,9.8,17.6,119.8,0.013
2025-09-28 13:31:20,947.8,7.7,12.1,105.2,0.028
2025-09-28 13:31:25,942.1,6.5,17.3,85.9,0.028
2025-09-28 13:31:30,963.3,6.5,16.2,90.8,0.018
2025-09-28 13:31:35,952.2,7.7,11.7,125.8,0.013
2025-09-28 13:31:40,963.9,9.4,17.1,100.7,0.018
2025-09-28 13:31:45,939.2,7.9,12.1,93.9,0.024
2025-09-28 13:31:50,944.3,8.0,13.0,111.8,0.026
2025-09-28 13:31:55,957.3,6.5,13.1,111.1,0.027
2025-09-28 13:32:00,961.8,6.5,12.6,97.6,0.025
2025-09-28 13:32:05,935.2,7.1,17.1,79.3,0.025
2025-09-28 13:32:10,942.2,8.7,11.5,95.5,0.023
2025-09-28 13:32:15,947.9,8.2,15.2,91.2,0.013
2025-09-28 13:32:20,947.0,8.3,13.9,111.3,0.023
2025-09-28 13:32:25,953.1,6.7,16.9,91.2,0.015
2025-09-28 13:32:30,940.1,10.5,15.1,82.4,0.014
2025-09-28 13:32:35,947.6,7.8,14.0,83.0,0.022
2025-09-28 13:32:40,942.4,8.4,16.9,128.1,0.018
2025-09-28 13:32:45,962.6,6.4,13.9,81.3,0.026
2025-09-28 13:32:50,950.2,6.3,12.3,128.4,0.021
2025-09-28 13:32:55,953.1,7.7,16.3,119.4,0.022
2025-09-28 13:33:00,938.7,5.7,18.3,106.2,0.020
2025-09-28 13:33:05,940.1,5.7,12.6,80.7,0.025
2025-09-28 13:33:10,943.6,10.1,13.4,104.6,0.019
2025-09-28 13:33:15,962.9,10.0,15.5,111.0,0.024
2025-09-28 13:33:20,956.4,7.2,16.0,91.6,0.019
2025-09-28 13:33:25,950.2,7.0,17.7,114.0,0.022
2025-09-28 13:33:30,945.8,8.0,11.2,91.8,0.025
2025-09-28 13:33:35,953.0,5.9,18.3,123.7,0.025
2025-09-28 13:33:40,948.3,7.7,14.1,97.6,0.025
2025-09-28 13:33:45,940.5,7.2,12.9,79.0,0.023
2025-09-28 13:33:50,945.1,6.3,16.7,93.4,0.014
2025-09-28 13:33:55,938.7,10.2,12.6,89.8,0.028
2025-09-28 13:34:00,944.9,10.4,14.1,129.0,0.026
2025-09-28 13:34:05,953.5,7.9,11.7,94.1,0.014
2025-09-28 13:34:10,940.3,6.4,15.3,82.2,0.023
2025-09-28 13:34:15,959.7,6.7,18.1,85.7,0.027
2025-09-28 13:34:20,936.9,5.8,15.1,91.7,0.026
2025-09-28 13:34:25,956.5,9.0,11.2,96.4,0.028
2025-09-28 13:34:30,934.9,9.1,11.6,91.9,0.020
2025-09-28 13:34:35,952.1,10.0,11.1,88.5,0.020
2025-09-28 13:34:40,938.4,7.0,13.8,88.4,0.014
2025-09-28 13:34:45,947.9,10.2,14.7,103.4,0.026
2025-09-28 13:34:50,940.8,5.6,15.1,95.6,0.024
2025-09-28 13:34:55,936.5,8.5,16.9,98.5,0.021
2025-09-28 13:35:00,960.1,6.4,13.3,106.0,0.024
2025-09-28 13:35:05,957.2,8.8,17.7,74.5,0.020
2025-09-28 13:35:10,949.3,7.3,11.5,109.1,0.021
2025-09-28 13:35:15,945.7,9.3,12.4,120.5,0.015
2025-09-28 13:35:20,934.4,7.9,18.9,97.4,0.018
2025-09-28 13:35:25,938.8,8.6,16.5,96.0,0.016
2025-09-28 13:35:30,961.9,8.0,15.4,88.6,0.020
2025-09-28 13:35:35,940.6,10.3,15.8,126.2,0.022
2025-09-28 13:35:40,958.2,8.8,15.8,99.4,0.014
2025-09-28 13:35:45,950.7,9.1,14.9,77.7,0.026
2025-09-28 13:35:50,951.9,10.3,12.1,83.2,0.020
2025-09-28 13:35:55,960.3,6.9,16.7,104.5,0.012
2025-09-28 13:36:00,961.9,5.9,18.5,112.1,0.022
2025-09-28 13:36:05,946.8,9.2,12.1,128.5,0.026
2025-09-28 13:36:10,937.0,7.9,18.7,122.2,0.014
2025-09-28 13:36:15,946.5,8.0,16.8,86.8,0.027
2025-09-28 13:36:20,941.7,9.9,13.3,80.0,0.025
2025-09-28 13:36:25,961.5,9.0,16.3,71.0,0.021
2025-09-28 13:36:30,935.6,9.1,15.9,111.5,0.025
2025-09-28 13:36:35,943.4,6.6,14.7,72.9,0.021
2025-09-28 13:36:40,954.9,7.3,18.2,89.0,0.022
2025-09-28 13:36:45,955.5,8.3,18.7,114.2,0.024
2025-09-28 13:36:50,952.8,7.0,14.4,121.1,0.025
2025-09-28 13:36:55,947.8,6.2,12.2,113.2,0.016
2025-09-28 13:37:00,953.6,9.9,13.4,70.1,0.016
2025-09-28 13:37:05,949.1,6.3,14.1,120.4,0.024
2025-09-28 13:37:10,939.8,5.8,13.1,88.6,0.019
2025-09-28 13:37:15,937.2,9.3,18.5,93.3,0.013
2025-09-28 13:37:20,942.5,9.9,11.7,128.4,0.014
2025-09-28 13:37:25,940.2,8.5,17.8,91.4,0.027
2025-09-28 13:37:30,939.4,7.4,14.3,96.9,0.015
2025-09-28 13:37:35,954.0,9.8,15.4,112.3,0.018
2025-09-28 13:37:40,942.3,10.2,17.7,118.6,0.020
2025-09-28 13:37:45,953.4,9.7,18.3,79.0,0.012
2025-09-28 13:37:50,955.9,7.3,13.2,78.7,0.021
2025-09-28 13:37:55,947.5,10.1,15.4,101.6,0.017
2025-09-28 13:38:00,942.1,9.4,16.4,101.6,0.024
2025-09-28 13:38:05,958.8,7.4,15.8,114.8,0.019
2025-09-28 13:38:10,941.4,9.0,15.3,122.8,0.012
2025-09-28 13:38:15,941.1,8.0,16.1,120.9,0.021
2025-09-28 13:38:20,935.5,8.0,18.0,70.8,0.017
2025-09-28 13:38:25,938.3,7.3,14.0,109.3,0.026
2025-09-28 13:38:30,939.4,7.9,15.4,77.6,0.022
2025-09-28 13:38:35,947.6,6.0,14.2,110.8,0.020
2025-09-28 13:38:40,950.5,8.0,13.2,85.0,0.022
2025-09-28 13:38:45,952.8,7.3,13.4,91.7,0.020
2025-09-28 13:38:50,943.6,5.6,12.8,115.7,0.018
2025-09-28 13:38:55,940.0,9.4,18.2,116.7,0.015
2025-09-28 13:39:00,933.8,5.9,11.3,80.7,0.026
2025-09-28 13:39:05,955.5,9.0,12.5,107.8,0.025
2025-09-28 13:39:10,938.3,6.5,15.6,98.6,0.013
2025-09-28 13:39:15,934.4,5.7,11.3,116.8,0.026
2025-09-28 13:39:20,943.2,10.2,17.6,84.2,0.016
2025-09-28 13:39:25,949.5,8.7,17.9,120.9,0.024
2025-09-28 13:39:30,952.1,10.3,15.8,78.3,0.026
2025-09-28 13:39:35,931.8,5.8,15.3,96.8,0.021
2025-09-28 13:39:40,948.2,9.4,13.2,127.9,0.013
2025-09-28 13:39:45,936.6,9.6,14.4,78.7,0.022
2025-09-28 13:39:50,933.6,8.5,12.5,70.6,0.018
2025-09-28 13:39:55,959.5,5.7,11.5,122.1,0.021
2025-09-28 13:40:00,931.4,7.7,11.9,116.9,0.014
2025-09-28 13:40:05,931.7,9.0,13.2,91.1,0.026
2025-09-28 13:40:10,935.7,6.3,16.9,85.5,0.018
2025-09-28 13:40:15,957.4,7.4,13.7,111.5,0.026
2025-09-28 13:40:20,937.9,5.7,12.9,102.1,0.015
2025-09-28 13:40:25,950.9,6.1,13.4,81.6,0.015
2025-09-28 13:40:30,955.0,8.1,15.9,119.1,0.012
2025-09-28 13:40:35,946.9,7.4,17.8,88.2,0.019
2025-09-28 13:40:40,933.9,10.3,13.6,103.9,0.018
2025-09-28 13:40:45,936.7,9.5,13.0,94.7,0.020
2025-09-28 13:40:50,953.1,8.6,13.9,105.5,0.026
2025-09-28 13:40:55,940.7,9.4,12.1,129.1,0.016
2025-09-28 13:41:00,958.8,9.5,15.1,103.4,0.027
2025-09-28 13:41:05,932.7,7.6,13.5,111.2,0.025
2025-09-28 13:41:10,958.1,6.7,12.8,120.5,0.027
2025-09-28 13:41:15,955.1,5.8,14.7,75.4,0.018
2025-09-28 13:41:20,938.0,5.7,18.9,110.7,0.028
2025-09-28 13:41:25,952.9,7.3,15.6,122.7,0.016
2025-09-28 13:41:30,943.8,9.8,12.9,92.6,0.016
2025-09-28 13:41:35,944.1,6.6,12.7,72.2,0.013
2025-09-28 13:41:40,936.1,8.7,15.4,119.7,0.026
2025-09-28 13:41:45,960.3,8.4,16.1,82.8,0.015
2025-09-28 13:41:50,934.6,9.3,15.1,78.5,0.019
2025-09-28 13:41:55,936.3,9.2,14.8,128.4,0.015
2025-09-28 13:42:00,957.0,7.8,14.6,113.5,0.021
2025-09-28 13:42:05,953.9,10.3,12.0,82.0,0.013
2025-09-28 13:42:10,933.6,10.2,13.8,108.4,0.013
2025-09-28 13:42:15,947.5,6.5,16.0,123.3,0.012
2025-09-28 13:42:20,946.3,6.6,12.3,99.3,0.021
2025-09-28 13:42:25,939.0,7.8,16.9,126.4,0.012
2025-09-28 13:42:30,933.0,6.4,17.6,96.3,0.026
2025-09-28 13:42:35,944.8,10.4,13.4,78.0,0.018
2025-09-28 13:42:40,953.2,7.3,16.0,89.2,0.018
2025-09-28 13:42:45,957.3,9.5,11.6,94.0,0.024
2025-09-28 13:42:50,939.0,8.2,16.0,87.3,0.013
2025-09-28 13:42:55,949.0,8.9,11.6,115.6,0.014
2025-09-28 13:43:00,941.4,9.6,12.2,70.2,0.023
2025-09-28 13:43:05,938.9,8.2,11.6,94.7,0.016
2025-09-28 13:43:10,953.8,10.1,15.5,82.3,0.024
2025-09-28 13:43:15,946.5,6.4,12.6,82.3,0.027
2025-09-28 13:43:20,958.8,7.0,16.3,75.3,0.014
2025-09-28 13:43:25,953.1,10.4,18.9,106.1,0.027
2025-09-28 13:43:30,952.8,6.1,13.5,129.4,0.017
2025-09-28 13:43:35,959.2,7.7,14.1,103.5,0.025
2025-09-28 13:43:40,946.6,7.8,18.5,72.7,0.019
2025-09-28 13:43:45,937.4,5.8,18.4,121.0,0.027
2025-09-28 13:43:50,945.0,8.9,16.8,102.0,0.015
2025-09-28 13:43:55,941.9,6.3,13.3,84.6,0.015
2025-09-28 13:44:00,943.7,10.4,15.5,115.4,0.021
2025-09-28 13:44:05,953.9,6.1,14.4,117.8,0.019
2025-09-28 13:44:10,955.7,6.3,18.0,105.7,0.023
2025-09-28 13:44:15,945.2,7.8,17.3,115.3,0.019
2025-09-28 13:44:20,933.2,6.7,12.1,117.4,0.027
2025-09-28 13:44:25,934.6,8.8,18.7,87.7,0.014
2025-09-28 13:44:30,934.6,6.5,15.9,90.3,0.015
2025-09-28 13:44:35,935.4,6.5,13.6,127.0,0.026
2025-09-28 13:44:40,957.8,6.2,13.8,87.1,0.016
2025-09-28 13:44:45,931.9,8.1,14.1,84.5,0.020
2025-09-28 13:44:50,942.4,8.7,12.7,77.6,0.023
2025-09-28 13:44:55,940.0,6.5,18.2,73.2,0.019
2025-09-28 13:45:00,946.4,8.2,12.9,85.4,0.012
2025-09-28 13:45:05,956.5,7.4,15.7,80.9,0.013
2025-09-28 13:45:10,957.9,8.0,12.1,118.7,0.013
2025-09-28 13:45:15,929.0,10.4,18.7,119.1,0.013
2025-09-28 13:45:20,957.9,7.8,17.9,75.3,0.020
2025-09-28 13:45:25,933.7,10.5,16.5,86.6,0.014
2025-09-28 13:45:30,930.5,8.7,17.7,89.8,0.016
2025-09-28 13:45:35,939.0,6.9,14.1,106.0,0.021
2025-09-28 13:45:40,941.8,5.8,13.9,94.3,0.020
2025-09-28 13:45:45,934.4,7.9,18.7,96.9,0.026
2025-09-28 13:45:50,943.3,8.3,13.8,113.5,0.020
2025-09-28 13:45:55,929.9,5.8,14.7,75.0,0.019
2025-09-28 13:46:00,957.7,10.4,15.9,104.3,0.027
2025-09-28 13:46:05,953.6,7.3,12.7,110.5,0.020
2025-09-28 13:46:10,945.7,7.4,16.1,91.5,0.025
2025-09-28 13:46:15,939.4,7.8,16.2,108.1,0.024
2025-09-28 13:46:20,941.9,9.8,17.9,85.6,0.019
2025-09-28 13:46:25,951.4,8.4,17.3,71.1,0.013
2025-09-28 13:46:30,937.1,9.2,17.0,125.9,0.023
2025-09-28 13:46:35,932.1,9.4,15.4,82.6,0.024
2025-09-28 13:46:40,934.2,9.7,15.6,86.4,0.013
2025-09-28 13:46:45,940.0,6.3,13.1,116.7,0.024
2025-09-28 13:46:50,956.6,6.1,16.1,96.7,0.026
2025-09-28 13:46:55,957.1,7.4,18.0,76.2,0.018
2025-09-28 13:47:00,934.2,9.8,15.3,88.8,0.023
2025-09-28 13:47:05,942.4,8.7,15.3,127.9,0.018
2025-09-28 13:47:10,946.6,5.5,14.9,111.4,0.021
2025-09-28 13:47:15,937.1,6.9,12.2,114.4,0.018
2025-09-28 13:47:20,932.8,5.7,17.5,96.8,0.022
2025-09-28 13:47:25,931.4,7.5,12.5,93.3,0.014
2025-09-28 13:47:30,956.6,8.9,14.3,87.8,0.023
2025-09-28 13:47:35,931.1,7.2,18.4,129.2,0.015
2025-09-28 13:47:40,927.8,7.5,17.7,103.4,0.027
2025-09-28 13:47:45,933.4,7.2,18.3,81.0,0.012
2025-09-28 13:47:50,949.2,10.1,11.6,70.9,0.014
2025-09-28 13:47:55,932.2,8.0,17.4,92.9,0.014
2025-09-28 13:48:00,951.1,8.9,18.9,76.1,0.024
2025-09-28 13:48:05,936.3,8.4,12.6,129.9,0.023
2025-09-28 13:48:10,930.1,6.7,11.6,70.1,0.013
2025-09-28 13:48:15,927.3,6.7,17.8,72.0,0.020
2025-09-28 13:48:20,933.2,9.8,18.4,81.4,0.019
2025-09-28 13:48:25,931.0,9.2,12.0,123.2,0.015
2025-09-28 13:48:30,944.7,8.9,11.4,126.2,0.017
2025-09-28 13:48:35,926.7,7.4,17.6,87.2,0.021
2025-09-28 13:48:40,945.6,6.8,14.2,103.3,0.021
2025-09-28 13:48:45,932.6,9.6,11.8,72.3,0.024
2025-09-28 13:48:50,939.7,10.0,12.1,86.1,0.018
2025-09-28 13:48:55,944.6,6.8,14.6,109.4,0.021
2025-09-28 13:49:00,947.5,6.1,12.2,110.5,0.025
2025-09-28 13:49:05,939.2,8.0,15.2,125.3,0.027
2025-09-28 13:49:10,948.9,9.5,19.0,125.1,0.026
2025-09-28 13:49:15,952.1,10.1,12.8,102.6,0.020
2025-09-28 13:49:20,940.3,9.9,17.6,112.1,0.024
2025-09-28 13:49:25,934.9,9.6,17.7,80.0,0.022
2025-09-28 13:49:30,945.1,7.2,11.3,125.8,0.016
2025-09-28 13:49:35,934.4,6.7,17.0,116.3,0.024
2025-09-28 13:49:40,947.3,6.4,18.8,117.2,0.015
2025-09-28 13:49:45,947.6,9.6,14.0,93.6,0.021
2025-09-28 13:49:50,941.9,9.7,16.8,72.5,0.015
2025-09-28 13:49:55,926.3,10.1,15.5,109.0,0.012
2025-09-28 13:50:00,944.3,8.3,17.3,95.9,0.025
2025-09-28 13:50:05,943.9,5.5,18.1,91.0,0.017
2025-09-28 13:50:10,941.0,9.3,13.7,98.8,0.025
2025-09-28 13:50:15,933.7,7.2,13.6,76.3,0.018
2025-09-28 13:50:20,940.2,6.5,13.2,128.6,0.013
2025-09-28 13:50:25,955.4,6.9,15.8,81.1,0.024
2025-09-28 13:50:30,954.9,8.3,14.2,75.1,0.018
2025-09-28 13:50:35,934.5,10.5,16.6,80.0,0.025
2025-09-28 13:50:40,930.9,6.5,12.9,111.8,0.013
2025-09-28 13:50:45,944.9,7.8,14.7,72.4,0.016
2025-09-28 13:50:50,929.0,8.6,16.0,121.2,0.018
2025-09-28 13:50:55,926.7,5.6,12.8,126.3,0.020
2025-09-28 13:51:00,942.8,10.0,18.3,122.7,0.028
2025-09-28 13:51:05,937.9,7.0,14.2,115.6,0.028
2025-09-28 13:51:10,940.6,6.7,12.9,85.9,0.017
2025-09-28 13:51:15,935.1,8.4,12.5,122.4,0.023
2025-09-28 13:51:20,951.0,7.6,13.3,96.9,0.018
2025-09-28 13:51:25,932.7,9.6,15.0,84.4,0.015
2025-09-28 13:51:30,937.9,8.5,13.4,105.2,0.022
2025-09-28 13:51:35,951.8,9.0,11.1,75.9,0.028
2025-09-28 13:51:40,941.0,7.6,12.3,103.6,0.015
2025-09-28 13:51:45,950.9,9.1,13.7,128.2,0.017
2025-09-28 13:51:50,929.7,8.6,18.7,125.0,0.026
2025-09-28 13:51:55,937.1,9.0,13.0,114.6,0.020
2025-09-28 13:52:00,951.9,8.7,17.4,125.6,0.024
2025-09-28 13:52:05,928.2,7.4,14.2,119.0,0.017
2025-09-28 13:52:10,938.1,10.0,11.6,117.8,0.025
2025-09-28 13:52:15,937.0,8.2,17.2,89.7,0.027
2025-09-28 13:52:20,950.1,10.5,16.9,88.3,0.026
2025-09-28 13:52:25,937.1,6.9,17.4,121.7,0.012
2025-09-28 13:52:30,928.5,9.0,16.7,97.9,0.019
2025-09-28 13:52:35,944.3,8.1,17.2,109.7,0.027
2025-09-28 13:52:40,939.1,8.6,12.6,87.3,0.018
2025-09-28 13:52:45,944.7,6.4,12.4,109.2,0.023
2025-09-28 13:52:50,951.1,9.1,15.8,95.7,0.012
2025-09-28 13:52:55,933.1,10.4,13.2,93.1,0.021
2025-09-28 13:53:00,950.0,7.3,14.8,70.9,0.014
2025-09-28 13:53:05,940.2,8.6,12.7,122.9,0.023
2025-09-28 13:53:10,938.2,7.7,14.3,101.3,0.026
2025-09-28 13:53:15,932.7,8.2,12.2,92.2,0.018
2025-09-28 13:53:20,938.1,5.7,14.3,84.7,0.017
2025-09-28 13:53:25,940.4,7.4,15.6,73.6,0.013
2025-09-28 13:53:30,952.3,8.8,13.9,73.4,0.015
2025-09-28 13:53:35,927.7,7.9,18.3,79.9,0.017
2025-09-28 13:53:40,951.2,6.2,11.2,75.5,0.027
2025-09-28 13:53:45,936.7,8.0,18.7,126.5,0.024
2025-09-28 13:53:50,949.4,6.0,12.8,100.6,0.021
2025-09-28 13:53:55,924.2,7.2,15.2,93.7,0.013
2025-09-28 13:54:00,940.2,6.5,13.0,111.1,0.019
2025-09-28 13:54:05,947.8,7.6,12.3,70.0,0.020
2025-09-28 13:54:10,927.6,8.1,18.6,108.0,0.014
2025-09-28 13:54:15,934.6,6.2,13.9,112.8,0.024
2025-09-28 13:54:20,939.4,7.0,11.4,85.0,0.018
2025-09-28 13:54:25,935.1,9.6,11.4,122.7,0.015
2025-09-28 13:54:30,951.1,10.3,12.4,101.4,0.019
2025-09-28 13:54:35,940.0,5.6,12.3,95.0,0.026
2025-09-28 13:54:40,929.6,7.6,12.4,127.2,0.021
2025-09-28 13:54:45,929.6,9.2,17.8,120.3,0.016
2025-09-28 13:54:50,950.1,7.3,14.1,100.8,0.024
2025-09-28 13:54:55,935.6,8.2,18.5,126.4,0.022
2025-09-28 13:55:00,936.5,6.0,15.4,72.1,0.019
2025-09-28 13:55:05,948.3,5.9,18.0,122.8,0.022
2025-09-28 13:55:10,932.2,6.1,13.3,98.9,0.014
2025-09-28 13:55:15,936.9,7.1,12.0,78.3,0.024
2025-09-28 13:55:20,931.6,8.1,16.2,106.8,0.024
2025-09-28 13:55:25,935.8,7.3,13.5,74.1,0.027
2025-09-28 13:55:30,948.6,10.0,13.3,94.0,0.015
2025-09-28 13:55:35,947.6,7.3,11.0,126.6,0.023
2025-09-28 13:55:40,922.9,6.7,18.0,90.9,0.020
2025-09-28 13:55:45,935.7,6.5,11.6,128.5,0.026
2025-09-28 13:55:50,923.4,7.7,13.8,115.9,0.018
2025-09-28 13:55:55,945.7,9.4,17.3,91.6,0.012
2025-09-28 13:56:00,928.1,10.2,16.8,89.4,0.024
2025-09-28 13:56:05,937.5,8.6,14.1,72.0,0.024
2025-09-28 13:56:10,943.5,7.2,18.6,95.8,0.027
2025-09-28 13:56:15,947.0,8.8,16.9,124.9,0.015
2025-09-28 13:56:20,946.8,7.2,16.6,107.5,0.013
2025-09-28 13:56:25,929.5,6.3,13.6,96.3,0.013
2025-09-28 13:56:30,945.7,6.2,13.5,102.3,0.015
2025-09-28 13:56:35,927.4,7.7,11.0,76.1,0.015
2025-09-28 13:56:40,949.8,8.4,16.6,130.0,0.014
2025-09-28 13:56:45,941.5,8.3,12.7,89.5,0.013
2025-09-28 13:56:50,943.9,7.8,17.8,99.4,0.017
2025-09-28 13:56:55,924.6,8.2,18.0,82.3,0.018
2025-09-28 13:57:00,949.0,8.9,18.6,117.9,0.015
2025-09-28 13:57:05,942.7,7.0,15.2,108.4,0.020
2025-09-28 13:57:10,921.2,8.3,14.3,110.8,0.020
2025-09-28 13:57:15,946.2,5.8,12.4,86.8,0.028
2025-09-28 13:57:20,923.1,8.0,16.4,98.2,0.018
2025-09-28 13:57:25,934.0,5.9,14.0,87.7,0.023
2025-09-28 13:57:30,923.6,6.8,16.6,71.6,0.018
2025-09-28 13:57:35,944.0,7.5,18.3,75.8,0.015
2025-09-28 13:57:40,943.1,8.3,14.8,80.7,0.013
2025-09-28 13:57:45,945.6,8.1,13.9,121.6,0.014
2025-09-28 13:57:50,934.7,9.8,13.8,126.4,0.018
2025-09-28 13:57:55,946.6,6.1,14.4,116.2,0.024
2025-09-28 13:58:00,947.9,8.1,15.2,102.7,0.015
2025-09-28 13:58:05,921.5,10.1,18.8,71.8,0.025
2025-09-28 13:58:10,936.3,9.2,18.7,127.5,0.015
2025-09-28 13:58:15,930.7,10.3,14.3,96.1,0.012
2025-09-28 13:58:20,922.6,10.0,14.4,72.2,0.017
2025-09-28 13:58:25,941.1,6.2,18.8,121.8,0.026
2025-09-28 13:58:30,924.4,7.1,18.2,126.8,0.027
2025-09-28 13:58:35,934.9,8.0,17.3,101.1,0.026
2025-09-28 13:58:40,927.7,9.9,11.4,120.3,0.027
2025-09-28 13:58:45,948.4,7.6,13.8,102.7,0.022
2025-09-28 13:58:50,932.7,9.1,18.0,103.5,0.014
2025-09-28 13:58:55,930.6,5.7,13.1,89.7,0.027
2025-09-28 13:59:00,924.7,10.4,18.0,92.7,0.014
2025-09-28 13:59:05,938.0,7.7,16.2,72.6,0.013
2025-09-28 13:59:10,932.7,7.1,16.2,102.5,0.013
2025-09-28 13:59:15,944.8,7.6,11.9,85.6,0.020
2025-09-28 13:59:20,921.0,9.7,15.4,103.4,0.025
2025-09-28 13:59:25,936.0,6.0,15.9,117.1,0.016
2025-09-28 13:59:30,937.2,6.8,18.1,110.8,0.024
2025-09-28 13:59:35,923.8,6.7,14.1,128.5,0.025
2025-09-28 13:59:40,924.5,6.7,13.1,70.9,0.016
2025-09-28 13:59:45,947.5,7.7,11.7,86.5,0.013
2025-09-28 13:59:50,934.2,8.6,18.0,95.5,0.027
2025-09-28 13:59:55,932.9,10.3,16.7,123.6,0.025
2025-09-28 14:00:00,917.8,7.2,15.8,115.6,0.017
2025-09-28 14:00:05,928.6,7.0,11.6,76.2,0.019
2025-09-28 14:00:10,919.9,10.3,18.8,120.2,0.015
2025-09-28 14:00:15,935.4,7.2,17.0,99.9,0.027
2025-09-28 14:00:20,934.6,9.0,16.2,96.1,0.021
2025-09-28 14:00:25,927.7,5.6,18.5,110.3,0.015
2025-09-28 14:00:30,930.4,9.4,13.9,96.2,0.023
2025-09-28 14:00:35,944.2,9.6,17.4,124.2,0.015
2025-09-28 14:00:40,938.9,8.5,11.5,113.4,0.027
2025-09-28 14:00:45,941.1,7.4,17.9,83.8,0.021
2025-09-28 14:00:50,944.0,8.5,12.9,102.1,0.022
2025-09-28 14:00:55,944.3,8.2,14.4,70.5,0.026
2025-09-28 14:01:00,925.4,7.4,15.3,97.7,0.020
2025-09-28 14:01:05,927.5,5.8,11.5,119.7,0.024
2025-09-28 14:01:10,922.7,7.1,17.2,130.0,0.027
2025-09-28 14:01:15,935.9,7.9,15.1,111.4,0.014
2025-09-28 14:01:20,944.3,10.2,11.4,121.5,0.015
2025-09-28 14:01:25,925.5,8.6,12.6,113.0,0.013
2025-09-28 14:01:30,916.4,9.5,16.5,78.2,0.021
2025-09-28 14:01:35,943.2,10.4,15.3,90.9,0.023
2025-09-28 14:01:40,939.4,6.1,15.2,70.6,0.015
2025-09-28 14:01:45,935.0,6.1,14.8,78.9,0.016
2025-09-28 14:01:50,935.6,6.8,13.0,93.9,0.016
2025-09-28 14:01:55,939.4,6.4,18.0,93.6,0.023
2025-09-28 14:02:00,921.1,7.0,12.1,100.8,0.027
2025-09-28 14:02:05,945.7,8.7,15.6,103.3,0.013
2025-09-28 14:02:10,940.6,9.2,14.1,115.1,0.028
2025-09-28 14:02:15,942.6,7.5,14.5,112.2,0.028
2025-09-28 14:02:20,924.9,8.9,12.0,84.9,0.014
2025-09-28 14:02:25,916.8,9.5,15.1,83.4,0.015
2025-09-28 14:02:30,916.5,8.6,19.0,86.7,0.013
2025-09-28 14:02:35,931.8,10.3,12.8,125.3,0.020
2025-09-28 14:02:40,939.4,9.6,17.1,93.8,0.025
2025-09-28 14:02:45,919.5,7.8,17.8,119.6,0.020
2025-09-28 14:02:50,930.5,8.3,15.4,81.8,0.021
2025-09-28 14:02:55,930.7,8.5,11.3,126.6,0.026
2025-09-28 14:03:00,944.5,5.6,14.7,90.8,0.020
2025-09-28 14:03:05,928.2,10.4,12.8,83.4,0.022
2025-09-28 14:03:10,930.9,9.4,14.8,126.2,0.013
2025-09-28 14:03:15,915.1,8.2,11.2,98.7,0.020
2025-09-28 14:03:20,941.9,6.3,16.8,128.6,0.018
2025-09-28 14:03:25,942.7,8.4,13.1,102.0,0.020
2025-09-28 14:03:30,924.2,10.5,12.0,115.3,0.021
2025-09-28 14:03:35,936.4,9.7,17.2,102.2,0.027
2025-09-28 14:03:40,917.7,7.0,17.2,91.1,0.016
2025-09-28 14:03:45,919.9,10.0,13.0,120.1,0.020
2025-09-28 14:03:50,931.5,6.9,14.2,128.7,0.014
2025-09-28 14:03:55,929.6,9.6,18.7,128.1,0.027
2025-09-28 14:04:00,934.2,6.9,13.8,99.9,0.022
2025-09-28 14:04:05,932.5,8.9,11.3,124.7,0.014
2025-09-28 14:04:10,942.3,10.4,16.6,95.3,0.016
2025-09-28 14:04:15,924.7,6.8,18.7,102.9,0.026
2025-09-28 14:04:20,942.0,9.1,13.0,124.5,0.012
2025-09-28 14:04:25,914.3,7.9,11.4,101.3,0.016
2025-09-28 14:04:30,929.1,9.8,16.8,129.4,0.019
2025-09-28 14:04:35,934.0,7.5,13.3,105.7,0.020
2025-09-28 14:04:40,914.4,7.9,12.6,108.6,0.014
2025-09-28 14:04:45,935.1,7.4,15.0,93.2,0.025
2025-09-28 14:04:50,927.5,9.7,17.5,125.4,0.018
2025-09-28 14:04:55,923.9,10.4,16.6,70.5,0.027
2025-09-28 14:05:00,931.4,9.8,17.5,106.8,0.021
2025-09-28 14:05:05,928.7,6.2,16.4,111.4,0.022
2025-09-28 14:05:10,928.9,6.4,16.1,98.9,0.020
2025-09-28 14:05:15,927.3,9.3,16.3,72.0,0.017
